70,12,69,12,12,12,12,66,60,66,12,12,68,12,12,12,12,12,69,70,12,69,69,66,67,12,12,12,12,71,60,12,66,12,71,12,58,58,55,12,12,12,12,12,69,55,12,67,12,12,12,71,12,55,12,66,70,55,67,12,55,12,12,71,70,58,12,12,12,12,56,59,66,69,12,71,12,12,12,12,66,12,55,70,12,56,56,60,12,69,58,12,12,12,12,12,12,55,12,12,56,12,68,56,12,12,12,12,12,66,59,60,57,12,59,12,68,12,12,12,12,12,66,66,68,12,67,69
66,12,12,12,71,59,12,12,58,70,12,70,69,55,70,58,57,71,12,69,12,70,12,68,12,12,12,12,60,12,12,12,12,55,71,57,12,70,12,60,12,12,12,66,60,69,12,12,12,56,66,12,59,70,67,59,12,58,12,66,12,12,12,60,12,12,56,12,12,12,58,12,55,12,66,60,12,12,71,12,60,12,69,56,57,12,58,12,12,58,70,69,12,69,71,67,12,69,70,12,12,12,12,59,69,69,59,12,12,12,12,57,12,55,12,59,70,12,68,59,56,12,68,69,12,55,12,12
69,12,58,59,60,12,57,69,12,12,12,12,12,57,55,68,12,12,12,56,59,71,12,12,70,68,66,60,57,12,12,71,67,71,12,69,67,68,12,58,12,57,12,56,12,66,55,12,12,58,70,56,57,12,12,60,56,12,57,70,71,55,68,12,70,71,57,57,12,12,57,12,57,12,69,60,58,12,71,56,56,58,12,59,12,68,12,67,67,12,12,58,58,12,12,69,55,66,69,12,66,67,70,12,55,12,56,12,12,12,12,12,69,12,12,68,12,67,58,67,12,12,58,68,12,12,71,12
59,12,66,66,69,60,12,60,56,12,67,55,12,12,66,12,12,12,55,56,60,12,12,56,59,12,71,71,60,71,12,12,12,12,60,12,12,12,12,12,67,69,12,55,12,12,70,12,12,12,66,58,12,71,12,12,12,12,12,58,12,68,70,12,60,69,70,71,12,12,12,12,58,12,70,12,12,71,71,55,12,12,59,12,66,12,69,67,12,57,12,70,68,12,12,12,58,67,66,67,59,12,12,12,71,69,12,12,12,12,66,12,12,12,12,12,12,59,12,12,12,71,66,12,56,55,56,12
70,71,12,66,12,57,12,12,55,12,66,12,12,12,69,60,12,12,57,55,66,55,70,12,56,12,67,12,12,12,68,12,69,12,71,12,12,12,12,12,12,12,12,71,12,12,66,12,12,60,12,69,66,60,66,12,57,12,69,12,12,58,68,69,12,12,12,71,12,12,55,68,66,55,12,56,12,12,12,12,12,66,12,66,70,56,57,55,71,12,58,66,56,12,12,59,57,12,69,67,66,12,12,70,59,55,60,58,12,70,71,69,59,12,12,58,12,67,12,60,66,12,12,12,12,58,12,12
12,58,12,60,12,67,55,12,67,12,12,55,67,66,58,59,69,68,12,12,69,12,12,70,71,12,68,12,57,12,56,12,68,69,57,57,12,12,12,68,56,12,56,12,12,71,68,70,12,56,59,60,71,12,12,12,68,66,12,59,12,69,60,55,71,12,69,12,57,59,59,12,12,57,12,57,12,71,12,58,12,70,69,57,68,55,70,59,12,68,12,12,12,68,57,12,57,12,71,58,69,12,57,70,66,68,66,60,67,57,12,12,12,69,12,12,12,69,69,71,59,57,12,57,55,12,66,12
70,12,55,68,12,59,60,60,12,12,12,12,12,70,57,12,69,57,12,69,57,60,12,12,57,67,12,56,56,70,68,12,12,59,12,12,67,68,67,57,66,70,66,71,58,12,12,70,12,57,70,68,58,68,12,55,12,67,12,70,56,71,68,66,57,12,12,12,57,71,57,12,59,12,56,67,58,12,69,57,12,12,71,69,12,12,68,67,12,67,70,12,12,57,12,12,12,59,67,66,57,56,67,58,12,12,70,12,70,71,12,12,55,12,12,58,68,60,57,12,12,68,66,12,58,12,12,12
55,59,60,12,12,12,68,59,12,70,55,58,60,70,12,68,12,56,70,57,12,12,12,12,71,12,12,12,70,12,60,12,12,12,12,56,70,67,60,59,12,55,12,12,71,70,12,12,59,58,12,57,12,12,67,70,57,69,12,66,71,67,12,59,12,60,12,12,12,57,12,12,12,12,71,12,12,60,12,12,12,12,69,12,12,56,66,68,56,69,57,12,66,12,71,71,59,59,12,71,12,58,12,12,69,56,56,12,12,12,12,59,69,57,12,12,68,70,67,12,66,12,12,66,57,12,58,12
12,12,12,71,69,70,69,71,12,69,59,60,68,67,12,12,12,68,12,68,59,56,12,60,66,12,12,12,12,58,68,12,70,67,67,12,67,12,12,12,12,12,12,55,60,12,56,71,12,60,12,12,12,66,70,12,60,60,71,59,12,71,12,57,12,55,70,71,56,12,12,57,12,12,12,59,12,12,12,12,56,59,68,12,12,70,58,57,68,59,67,56,67,66,55,57,70,71,67,55,12,68,68,70,12,55,12,12,12,66,12,58,55,12,12,70,56,12,56,56,12,12,66,12,71,68,12,58
12,12,70,12,56,55,55,67,58,12,66,12,12,68,12,67,12,12,66,59,12,71,12,12,69,59,70,12,12,12,67,66,12,67,60,12,12,70,12,12,12,69,12,57,55,55,70,12,56,12,12,12,71,12,59,12,59,71,55,12,71,12,12,56,12,12,60,12,58,56,12,12,12,12,71,58,12,71,59,60,59,68,67,66,71,57,55,70,71,12,59,71,12,59,69,66,58,12,57,12,59,12,12,69,12,12,12,12,12,12,57,68,70,57,58,12,58,55,60,66,60,12,12,12,12,12,12,66
